SOD,Num_Sat_Rcv, X, Y, Z, Receiver_Bias,GDOP
54571,10,6347497.1,-22945.4619,622824.335,-2.43024396,2.12630584
54601,10,6347497.68,-22945.6332,622824.763,-2.12845179,2.12607166
54631,10,6347497.84,-22945.2927,622825.029,-1.75109588,2.12580711
54661,10,6347497.84,-22945.7886,622824.639,-1.50654994,2.1255122
54691,10,6347497.33,-22945.1219,622824.408,-2.10637475,2.12518715
54721,10,6347498.07,-22945.4414,622825.327,-1.53075637,2.12483177
54751,10,6347497.84,-22945.7318,622824.746,-1.8540471,2.12444643
54781,10,6347498.06,-22945.4954,622824.612,-1.64208769,2.12403104
54811,10,6347497.43,-22945.5377,622824.709,-1.81425417,2.1235858
54841,11,6347497.89,-22945.331,622824.61,-1.83471104,2.12311054
54871,11,6347497.08,-22946.2097,622824.372,-2.39170268,2.12260554
54901,11,6347497.42,-22945.6075,622824.548,-2.08091898,2.12207062
54931,11,6347497.79,-22945.1332,622824.93,-2.11081762,2.12150589
54961,11,6347498.23,-22945.1116,622824.765,-1.61083691,2.12091133
54991,11,6347498.82,-22945.4043,622824.611,-1.19635836,2.12028695
55021,11,6347498.65,-22945.2576,622824.77,-1.28648348,2.11963285
55051,11,6347497.34,-22945.436,622825.153,-2.29985052,2.11894906
55081,11,6347497.62,-22945.815,622824.927,-2.05456614,2.11823522
55111,11,6347497.76,-22945.1646,622824.93,-2.20914227,2.11749153
55141,11,6347498.07,-22945.3084,622824.886,-2.08267018,2.11671786
55171,11,6347497.32,-22945.5215,622824.831,-2.42367459,2.11591433
55201,11,6347498.6,-22945.7767,622824.799,-1.71155398,2.11508053
55231,11,6347498.47,-22945.622,622824.035,-1.88065034,2.11421677
55261,11,6347496.54,-22945.8259,622824.668,-3.25529862,2.11332302
55291,11,6347499.51,-22945.0243,622824.736,-0.952443965,2.11239849
55321,11,6347497.81,-22945.3066,622824.723,-2.44117617,2.1114441
55351,11,6347497.66,-22945.7081,622824.832,-2.42262532,2.11045909
55381,11,6347497.61,-22945.3869,622825.05,-2.4037965,2.10944355
55411,10,6347497.72,-22945.8009,622824.769,-2.31965263,2.10839734
55441,10,6347499.09,-22945.3207,622825.096,-1.38587499,2.10732027
55471,10,6347497.74,-22945.3477,622825.238,-2.40502355,2.10621266
55501,10,6347498.26,-22945.7622,622825.065,-2.28643184,2.10507388
55531,10,6347498.73,-22945.1505,622824.73,-1.78617033,2.10390408
55561,10,6347497.13,-22945.6788,622824.596,-2.79343808,2.10270332
55591,10,6347497.34,-22945.4813,622824.931,-2.86345028,2.10147112
55621,10,6347496.78,-22945.6027,622824.125,-3.42128896,2.1002076
55651,10,6347497.56,-22945.0566,622824.578,-2.58641869,1.87309974
55681,10,6347498.21,-22945.7382,622823.726,-2.15580224,1.87475534
55711,10,6347497.91,-22945.864,622824.116,-2.71989006,1.87638156
55741,10,6347498.1,-22945.6805,622823.937,-2.39756124,1.87797723
55771,10,6347499.88,-22945.0047,622824.317,-1.12490923,1.8795412
55801,10,6347500.06,-22945.4323,622824.801,-1.26695697,1.8810727
55831,10,6347499.2,-22945.5545,622824.368,-1.70140905,1.88257067
55861,10,6347499.84,-22945.0675,622824.94,-1.37763399,1.88403384
55891,10,6347498.4,-22944.8057,622824.994,-2.23974851,1.88546152
55921,10,6347498.28,-22945.3092,622824.507,-2.27143974,1.88685238
55951,10,6347499.49,-22945.2342,622824.829,-1.6526746,1.88820545
55981,10,6347499.88,-22945.636,622824.705,-1.42640196,1.88951992
56011,10,6347496.8,-22945.6334,622823.93,-3.54409615,1.89079507
56041,10,6347497.63,-22945.9274,622824.284,-3.13401896,1.89202927
56071,10,6347498.08,-22945.3799,622824.412,-2.69987078,1.893222
56101,10,6347499.69,-22945.2718,622824.449,-1.66759101,1.89437217
56131,10,6347499.71,-22945.5394,622824.774,-1.94592321,1.89547914
56161,10,6347499.49,-22945.3966,622825.173,-1.92978293,1.89654193
56191,10,6347498.43,-22945.6402,622824.164,-2.77196913,1.89755971
56221,10,6347497.72,-22945.4444,622824.331,-3.08335632,1.89853157
56251,10,6347499.35,-22945.3953,622825.104,-2.18291919,1.89945651
56281,10,6347498.96,-22945.2346,622824.608,-2.44138533,1.90033415
56311,10,6347499.36,-22945.6836,622824.646,-1.93474806,1.90116349
56341,10,6347498.97,-22945.0357,622824.426,-2.18019811,1.90194394
56371,10,6347499.13,-22945.5818,622824.951,-2.21035968,1.9026747
56401,10,6347497.93,-22945.5588,622824.212,-3.07756913,1.90335527
56431,10,6347499.1,-22945.1975,622824.354,-2.27120631,1.90398469
56461,10,6347498.17,-22945.4865,622824.599,-3.06769712,1.90456277
56491,10,6347499.04,-22945.4933,622824.714,-2.24598322,1.9050886
56521,10,6347499.16,-22945.4032,622824.69,-3.00282308,1.90556188
56551,10,6347498.12,-22945.0828,622824.748,-3.82902068,1.90598216
56581,10,6347498.4,-22945.3064,622824.522,-3.70941976,1.90634877
56611,10,6347498.36,-22944.9557,622824.686,-3.67915895,1.90666144
56641,10,6347497.95,-22945.4018,622824.405,-3.29718795,1.9069198
56671,10,6347498.23,-22945.4953,622824.678,-3.05676341,1.90712343
56701,10,6347498.45,-22945.8256,622824.611,-2.98888521,1.90727209
56731,10,6347497.88,-22945.3111,622824.456,-3.40153053,1.90736561
56761,10,6347497.93,-22945.3842,622824.742,-3.13972687,1.90740363
56791,10,6347498.09,-22945.197,622824.75,-3.25219647,1.90738604
56821,10,6347498.43,-22945.5071,622824.799,-3.09658204,1.90731271
56851,10,6347498.31,-22945.364,622824.71,-3.09351572,1.9071836
56881,10,6347497.17,-22945.3097,622824.936,-3.68275803,1.90699872
56911,10,6347496.26,-22945.2666,622824.043,-4.60455843,2.39060244
56941,10,6347500.16,-22945.7566,622825.567,-1.86388126,2.38831273
56971,11,6347498.83,-22945.4121,622824.919,-2.96946531,2.38578506
57001,11,6347497.71,-22945.3027,622824.507,-3.59621341,2.38302243
57031,11,6347498.33,-22945.0241,622824.873,-2.86449907,2.3800286
57061,11,6347498.44,-22945.3897,622824.384,-2.90084457,2.37680818
57091,11,6347499.87,-22944.6174,622825.12,-1.74100053,2.37336538
57121,11,6347497.07,-22945.4429,622824.15,-3.95176031,2.36970579
57151,11,6347499.35,-22945.2894,622825.394,-2.61952764,2.36583322
57181,11,6347498.44,-22945.4368,622824.524,-3.12561179,2.36175401
57211,11,6347498.07,-22944.9872,622824.584,-3.58334121,2.35747311
57241,11,6347497.4,-22944.9793,622824.329,-3.81117961,2.35299632
57271,11,6347499.59,-22945.3306,622825.411,-2.43153213,2.34832906
57301,11,6347498.3,-22945.5438,622824.997,-3.47218899,2.3434781
57331,11,6347497.5,-22944.8498,622824.318,-4.06118516,2.33844907
57361,11,6347498.33,-22944.8499,622824.498,-3.89480106,2.33324807
57391,11,6347497.12,-22945.7041,622824.068,-4.51025661,2.32788191
57421,11,6347497.63,-22945.2102,622825.312,-4.30198409,2.32235647
57451,11,6347499.14,-22945.0612,622825.077,-3.17123504,2.31667847
57481,11,6347497.75,-22945.6661,622824.833,-4.17187546,2.31085485
57511,11,6347499.93,-22944.9706,622825.414,-2.33675572,2.30489141
57541,11,6347498.58,-22945.2187,622824.82,-3.15460364,2.29879565
57571,11,6347497.31,-22945.4699,622824.335,-4.12093881,2.29257373
57601,11,6347498.13,-22945.2103,622825.068,-3.44081646,2.28623202
57631,11,6347497.4,-22944.728,622824.272,-4.11801773,3.47425826
57661,11,6347497.55,-22944.652,622824.61,-3.8709421,3.4680002
57691,11,6347498.35,-22944.9637,622824.394,-3.4063758,3.46094723
57721,11,6347498.04,-22944.5437,622824.959,-3.60051761,3.45311783
57751,11,6347497.14,-22944.8014,622824.569,-4.33908943,3.44453198
57781,11,6347498.61,-22944.6234,622824.806,-3.2261834,3.43521047
57811,11,6347497.72,-22944.7852,622824.662,-3.95777766,3.42517738
57841,11,6347499.75,-22944.9951,622824.995,-2.20725405,3.41445582
57871,11,6347499.18,-22944.556,622825.191,-2.84240339,3.40307251
57901,11,6347499.09,-22944.3055,622824.643,-2.90291161,3.39105334
57931,11,6347497.72,-22944.6051,622824.445,-3.88239362,3.37842593
57961,11,6347499.01,-22944.7322,622824.446,-3.06092943,3.36521758
57991,11,6347498.39,-22944.544,622824.49,-3.52137894,3.35145791
58021,11,6347497.76,-22944.7343,622824.169,-3.79648449,3.33717567
58051,11,6347496.42,-22944.9647,622824.107,-4.73186043,3.32240033
58081,11,6347497.52,-22944.3153,622824.086,-4.09264204,3.30716087
58111,11,6347498.95,-22944.8008,622824.613,-3.0340394,3.29148723
58141,11,6347499.5,-22944.5292,622824.742,-2.59705413,3.27540929
58171,11,6347498.63,-22944.9171,622824.831,-3.23202714,3.25895644
58201,11,6347497.69,-22944.687,622824.375,-4.09553875,3.24215751
58231,11,6347495.75,-22944.4869,622824.12,-5.47397093,3.22504122
58261,11,6347498.14,-22945.3383,622824.937,-3.58844085,3.20763463
58291,11,6347497.47,-22944.9443,622824.315,-4.2614369,3.18996705
58321,11,6347498.39,-22944.7429,622824.618,-3.20570839,3.17206432
58351,11,6347498.95,-22944.4512,622824.825,-2.90846512,3.15395321
58381,11,6347501.42,-22943.7976,622825.977,-0.905802253,2.33349865
58411,11,6347502.13,-22944.2923,622826.184,-0.484437297,2.33324639
58441,11,6347501.2,-22943.4897,622825.837,-1.10528802,2.33274871
58471,11,6347502.09,-22944.3945,622825.775,-0.263830387,2.33200533
58501,11,6347503.1,-22944.2531,622826.093,-0.0156601925,2.33101718
58531,11,6347500.47,-22943.9932,622825.53,-1.57602203,2.32978572
58561,11,6347502.34,-22943.953,622826.29,-0.36825307,2.32831125
58591,11,6347502.61,-22943.5479,622826.257,-0.282705268,2.32659632
58621,11,6347501.83,-22943.9798,622825.803,-1.09284132,2.32464287
58651,11,6347502.15,-22944.0468,622826.588,-0.669413364,2.32245302
58681,11,6347501.88,-22944.5007,622826.14,-0.7794226,2.3200298
58711,11,6347500.72,-22943.9135,622826.197,-1.46887745,2.31737624
58741,11,6347502.25,-22944.1068,622826.223,-0.424052938,2.3144953
58771,11,6347501.44,-22944.2178,622825.954,-1.27336007,2.31139127
58801,11,6347502.41,-22944.178,622826.105,-0.636428303,2.3080676
58831,11,6347501.78,-22943.8952,622825.903,-1.08584307,2.30452897
58861,11,6347501.67,-22943.5098,622825.491,-1.07151507,2.3007796
58891,11,6347502.2,-22944.0923,622826.285,-0.493717611,2.29682417
58921,11,6347500.88,-22943.7794,622825.778,-1.47983987,2.29266807
58951,11,6347501.99,-22944.2664,622825.664,-0.674969083,2.2883159
58981,11,6347501.28,-22944.1552,622825.75,-0.9042116,2.28377358
59011,11,6347501.77,-22944.2818,622825.915,-0.596074655,2.27904632
59041,11,6347501.28,-22944.4737,622825.619,-1.10578104,2.27414015
59071,11,6347501.53,-22944.023,622825.822,-0.991399477,2.9005134
59101,11,6347502.38,-22944.5014,622826.341,-0.548510717,2.90225359
59131,11,6347500.51,-22944.437,622825.883,-1.95011706,2.9036228
59161,11,6347501.11,-22943.9504,622825.36,-1.45266241,2.90461955
59191,11,6347501.08,-22943.2169,622825.274,-1.65589634,2.90524443
59221,11,6347501.32,-22943.6561,622825.473,-1.95121997,2.90549792
59251,11,6347500.56,-22943.6194,622825.477,-2.45397519,2.90538154
59281,11,6347500.84,-22944.0774,622825.46,-2.06257444,2.90489674
59311,11,6347499.53,-22944.4275,622825.546,-3.03892041,2.90404641
59341,12,6347499.74,-22944.076,622825.671,-2.83214626,2.90283298
59371,12,6347500.7,-22943.6545,622825.322,-2.02137616,2.90126011
59401,12,6347499.59,-22943.752,622825.513,-2.74987942,2.89933231
59431,12,6347499.87,-22943.4088,622824.941,-2.77676984,2.8970536
59461,12,6347500.3,-22944.097,622825.112,-2.62757594,2.89442918
59491,12,6347499.16,-22943.876,622825.356,-3.67410899,2.89146497
59521,12,6347499.33,-22943.773,622824.802,-3.51406234,2.88816645
59551,12,6347499.44,-22943.9366,622825.369,-3.35729754,2.88454021
59581,12,6347499.75,-22944.0313,622825.096,-2.94056612,2.88059312
59611,12,6347500.85,-22943.5597,622825.065,-2.05127537,2.87633224
59641,12,6347500.68,-22944.1774,622825.555,-2.10299447,2.87176545
59671,12,6347501.04,-22943.5713,622825.114,-1.93371614,2.86690038
59701,12,6347500.18,-22944.1737,622825.027,-2.3784602,2.86174543
59731,11,6347500.09,-22943.4257,622824.868,-2.61804176,2.85630874
59761,11,6347497.99,-22943.4303,622825.231,-3.94131431,2.8505994
59791,11,6347498.65,-22942.9123,622824.808,-3.42897978,2.84462553
59821,11,6347499.72,-22943.6273,622825.207,-2.45941428,2.83839652
59851,11,6347499.11,-22943.0299,622824.986,-2.62451412,2.83192201
59881,11,6347499.57,-22943.291,622824.938,-2.5942905,2.8252108
59911,11,6347498.46,-22943.4478,622825.51,-3.36190589,2.81827278
59941,11,6347499.16,-22943.5454,622824.726,-2.9487949,2.81111694
59971,11,6347499.02,-22943.3311,622824.825,-2.66690616,2.80375319
60001,11,6347498.59,-22943.6501,622824.254,-3.1183635,2.79619106
60031,11,6347498.36,-22943.2962,622824.652,-3.52408118,2.78843998
60061,11,6347498.99,-22944.0202,622825.023,-2.85632253,2.7805094
60091,11,6347500.08,-22943.6532,622824.869,-2.05567236,2.77240891
60121,11,6347498.27,-22943.719,622825.047,-3.27577752,2.76414846
60151,11,6347498.64,-22943.4027,622825.405,-2.96463277,2.75573654
60181,11,6347499.36,-22943.1335,622825.156,-2.70999786,2.74718274
60211,11,6347497.41,-22942.9726,622824.491,-4.19314405,2.73849666
60241,11,6347499.06,-22943.7704,622824.798,-2.77956818,2.72968619
60271,11,6347498.89,-22943.6348,622825.184,-2.73731046,2.72076109
60301,11,6347498.9,-22943.9044,622825.028,-2.87887616,2.71172972
60331,11,6347499.13,-22943.3995,622825.057,-2.802447,2.70260056
60361,11,6347497.89,-22943.2815,622824.774,-3.76148495,2.6933822
60391,11,6347500.01,-22943.8324,622825.279,-2.13234263,2.08765186
60421,11,6347499.95,-22943.4997,622825.114,-2.26813452,2.08620949
60451,11,6347498.93,-22943.3443,622824.987,-3.14129283,2.08473113
60481,11,6347497.79,-22943.1943,622824.867,-3.75049536,2.08321727
60511,11,6347498.74,-22943.9339,622825.259,-3.19146367,2.08166828
60541,11,6347500.8,-22943.5071,622825.058,-1.33842202,2.08008483
60571,11,6347498.39,-22943.3826,622825.054,-3.20761813,2.07846815
60601,11,6347499.75,-22944.2102,622825.374,-2.3325018,2.07681792
60631,11,6347499.89,-22944.0799,622825.064,-2.45495457,2.07513527
60661,11,6347500.25,-22944.0292,622825.16,-1.85060806,2.07342065
60691,11,6347499.89,-22943.5288,622825.193,-2.24065458,2.07167473
60721,11,6347499.23,-22944.1331,622825.451,-2.61854607,2.06989807
60751,11,6347499.11,-22943.5963,622825.231,-2.64659866,2.06809116
60781,11,6347500.07,-22943.9043,622825.064,-2.45345874,2.06625453
60811,11,6347499.56,-22943.8479,622825.354,-2.92630433,2.06438904
60841,11,6347500.19,-22944.2516,622824.921,-2.32611409,2.06249498
60871,11,6347500.02,-22944.0405,622825.451,-2.14256444,2.06057313
60901,11,6347499.34,-22943.7554,622825.198,-2.41047451,2.05862406
60931,11,6347500.21,-22944.262,622825.355,-1.72761553,2.0566481
60961,11,6347499.34,-22944.0296,622825.68,-2.64369896,2.05464617
60991,11,6347499.13,-22943.6783,622825.831,-2.40991685,2.05261859
61021,11,6347499.66,-22944.0774,622825,-2.16275018,2.05056594
61051,11,6347499.37,-22944.1583,622825.237,-2.39251642,2.0484889
61081,10,6347500.34,-22944.4657,622825.219,-1.63531585,2.04638783
61111,10,6347498.88,-22943.8761,622825.658,-2.63772819,2.04426367
61141,10,6347498.58,-22943.8502,622825.444,-2.89648048,2.0421166
61171,11,6347500.43,-22944.0094,622825.52,-1.70924092,2.03994706
61201,10,6347500.96,-22943.5014,622825.755,-1.2356292,1.91857117
61231,10,6347498.52,-22942.8767,622825.762,-2.87241076,1.91644837
61261,10,6347500.08,-22944.0891,622826.076,-1.73777004,1.91429325
61291,10,6347499.99,-22943.8713,622826.684,-1.84625249,1.91210696
61321,10,6347499.61,-22943.454,622825.824,-2.07043737,1.90989002
61351,10,6347500.79,-22943.0006,622825.58,-1.29996355,1.90764285
61381,10,6347499.73,-22943.19,622825.496,-2.03552887,1.90536644
61411,10,6347500.66,-22943.4319,622826.209,-1.38740639,1.903061
61441,10,6347500.06,-22943.7048,622826.11,-1.77717564,1.90072751
61471,10,6347500.71,-22943.5168,622826.136,-1.37758335,1.89836629
61501,10,6347500.79,-22943.8252,622825.852,-1.36197668,1.89597817
61531,11,6347499.54,-22943.1131,622826.041,-2.37586793,1.89356381
61561,11,6347500.12,-22943.7964,622826.13,-1.74139073,1.89112356
61591,11,6347499.85,-22943.8811,622826.326,-1.96039237,1.88865827
61621,11,6347500.1,-22943.5037,622826.13,-2.17364529,1.88616843
61651,11,6347499.41,-22943.133,622826.236,-3.00270041,1.88365481
61681,11,6347500.07,-22943.8822,622825.522,-2.46967789,1.88111781
61711,11,6347499.86,-22943.649,622826.099,-2.73831125,1.87855823
61741,11,6347499.77,-22943.7088,622825.983,-2.71001285,1.87597663
61771,11,6347499.92,-22943.8168,622826.273,-2.41746786,1.87337359
61801,11,6347500.58,-22944.0581,622826.567,-1.57343457,1.87074969
61831,11,6347499.86,-22944.0359,622826.143,-2.15517032,1.86810575
61861,11,6347499.97,-22943.8074,622825.993,-2.01100995,1.86544214
61891,11,6347499.12,-22944.0155,622826.97,-2.45425885,1.86275966
61921,11,6347499.23,-22943.7532,622826.488,-2.46729205,1.86005873
61951,11,6347499.52,-22943.8371,622826.229,-2.55636169,1.85734003
61981,11,6347499.91,-22944.162,622826.053,-1.82249695,1.85460417
62011,11,6347500.88,-22944.196,622826.556,-1.23920117,1.85185171
62041,11,6347500.28,-22944.1143,622826.401,-1.869555,1.84908345
62071,11,6347499.07,-22943.2604,622826.003,-2.6036175,1.84629991
62101,11,6347500.25,-22943.7053,622826.538,-1.85299038,1.8435014
62131,11,6347499.94,-22943.7821,622826.418,-2.14258728,1.84068889
62161,11,6347499.44,-22943.8909,622826.309,-2.18327052,1.83786284
62191,11,6347499.88,-22944.0392,622826.152,-2.16539506,1.83502374
62221,11,6347500.23,-22943.7344,622826.16,-1.62875035,1.83217228
62251,11,6347499.7,-22943.7317,622826.448,-2.1309974,1.82930912
62281,11,6347499.88,-22944.1609,622826.768,-2.09472865,1.8264347
62311,11,6347500.17,-22944.0662,622826.282,-1.85848908,1.82354966
62341,11,6347499.42,-22943.6109,622826.296,-2.19849381,1.82065468
62371,11,6347499.31,-22943.9064,622826.773,-2.50306923,1.8177502
62401,11,6347500,-22943.6455,622826.371,-2.10741213,1.81483677
62431,11,6347500.37,-22944.0507,622826.434,-1.68084051,1.81191507
62461,11,6347499.87,-22944.6405,622827.083,-1.98814443,1.80898572
62491,11,6347499.73,-22944.5504,622826.541,-2.19954287,1.80604918
62521,11,6347499.23,-22943.8521,622826.38,-2.69124321,1.80310607
62551,11,6347500.06,-22943.7675,622826.715,-1.69795084,1.80015681
62581,11,6347499.67,-22943.9331,622826.658,-1.93891635,1.79720219
62611,11,6347500.69,-22944.3981,622826.793,-1.42113596,1.79424252
62641,11,6347499.58,-22944.1329,622826.463,-2.25035885,1.79127869
62671,12,6347499.93,-22944.266,622826.498,-1.85309036,1.7883109
62701,12,6347499.52,-22943.8396,622826.509,-2.30810773,1.78533992
62731,12,6347498.35,-22943.9084,622826.408,-2.95783044,1.78236628
62761,12,6347499.15,-22944.7396,622826.445,-2.47422259,1.77939027
62791,12,6347498.81,-22944.1325,622826.461,-2.66421243,1.7764127
62821,12,6347499.46,-22943.9888,622826.495,-1.90715446,1.77343393
62851,12,6347499.57,-22944.0558,622826.657,-2.15540776,1.7704546
62881,12,6347498.7,-22944.1337,622826.807,-2.56029309,1.7674753
62911,12,6347499.18,-22944.739,622826.717,-2.39651825,1.76449632
62941,12,6347498.7,-22943.8732,622826.67,-2.9691151,1.76151837
62971,12,6347499.34,-22944.019,622826.767,-2.42174246,1.75854179
63001,12,6347499.82,-22944.0017,622826.879,-2.11267973,1.7555672
63031,12,6347499.4,-22943.9977,622826.626,-2.59590158,1.75259516
63061,12,6347499.68,-22943.7881,622826.91,-2.19390871,1.74962602
63091,12,6347498.78,-22943.8255,622826.791,-2.81002995,1.74666044
63121,12,6347499.85,-22944.1688,622826.769,-1.84798998,1.74369864
63151,12,6347499.25,-22943.711,622826.694,-2.40010303,1.7407414
63181,12,6347498.93,-22944.2345,622826.914,-2.49640312,1.73778903
63211,12,6347498.96,-22943.9699,622826.2,-2.63488167,1.84948868
63241,12,6347497.78,-22943.2718,622826.793,-3.33592092,1.84789069
63271,12,6347499.31,-22943.7264,622826.851,-2.26287338,1.84629624
63301,12,6347498.4,-22944.1436,622826.996,-2.89655477,1.84470598
63331,12,6347498.76,-22944.0491,622826.62,-2.64461838,1.84311975
63361,12,6347497.93,-22943.7992,622827.175,-3.14915137,1.84153795
63391,12,6347498.87,-22944.0492,622826.806,-2.54605576,1.83996053
63421,12,6347498.76,-22943.5263,622826.828,-2.74718705,1.8383879
63451,12,6347499.18,-22943.7881,622826.669,-2.5020875,1.8368201
63481,12,6347498.23,-22943.7048,622826.275,-3.07150724,1.83525746
63511,12,6347498.61,-22943.4768,622826.156,-2.5899458,1.8336999
